actual,predicted,residual
30.0,26.690565369966716,3.3094346300332838
14.5,7.403852547364104,7.096147452635896
34.0,35.39055082392385,-1.3905508239238529
4.5,5.44759917008267,-0.94759917008267
8.0,9.431820487711166,-1.4318204877111658
8.0,11.435481373000242,-3.4354813730002416
9.5,10.999635290418839,-1.4996352904188388
5.5,8.295451454796137,-2.7954514547961367
24.0,28.05085951777143,-4.050859517771428
13.5,6.475432179743656,7.024567820256344
11.5,12.465615462441729,-0.965615462441729
8.5,8.24585951014528,0.25414048985471993
24.5,24.406605497324424,0.09339450267557581
4.5,5.996337700193074,-1.4963377001930738
52.0,55.106110982802306,-3.1061109828023064
12.0,9.404308004467914,2.5956919955320856
5.0,7.405526421216527,-2.4055264212165266
26.5,27.224767954061193,-0.7247679540611927
9.5,7.308645546305906,2.1913544536940943
16.0,15.810567246085416,0.18943275391458414
9.5,7.311007426188638,2.188992573811362
12.0,16.11070172341958,-4.110701723419581
4.5,6.249221547202028,-1.749221547202028
21.5,19.80433888227427,1.6956611177257308
5.0,7.857316170575891,-2.857316170575891
12.5,9.743998061495317,2.7560019385046832
6.0,7.347680212924305,-1.3476802129243053
9.0,10.567169587042807,-1.567169587042807
6.5,8.754314956639385,-2.2543149566393854
13.0,8.590926747682392,4.409073252317608
10.5,13.377691986604885,-2.8776919866048853
8.5,7.794556812135386,0.7054431878646144
22.5,41.35661269283972,-18.856612692839718
26.0,27.3306837655717,-1.330683765571699
10.0,12.131536616084484,-2.1315366160844835
6.5,8.954396270408683,-2.454396270408683
4.5,5.917289838333826,-1.4172898383338257
4.5,6.431264796677862,-1.931264796677862
5.0,7.056518424258219,-2.0565184242582193
11.5,8.326004114428397,3.1739958855716033
15.5,15.211711120646076,0.28828887935392444
12.0,13.738691044342074,-1.7386910443420742
7.0,7.57880774411624,-0.57880774411624
6.5,7.593111131804763,-1.093111131804763
7.5,8.388939376573141,-0.8889393765731413
33.0,31.864941602618913,1.135058397381087
6.5,7.497676658420535,-0.9976766584205352
25.0,16.09902671588224,8.900973284117761
15.0,9.817419291939373,5.182580708060627
6.0,5.613282562009974,0.38671743799002556
22.5,23.238057876871622,-0.7380578768716219
8.0,9.51718947763751,-1.51718947763751
12.5,11.746721788814037,0.7532782111859628
5.5,6.3736768413483516,-0.8736768413483516
16.0,15.57558676390023,0.42441323609977033
18.5,13.357904754594477,5.142095245405523
14.5,16.03437948171091,-1.5343794817109107
4.0,5.465162730739588,-1.4651627307395882
9.0,9.928273975469825,-0.9282739754698248
8.0,10.243292298250166,-2.243292298250166
4.5,7.024994596072502,-2.524994596072502
9.5,8.309014860761593,1.190985139238407
12.0,10.822146685462155,1.1778533145378454
14.0,13.905244035173283,0.09475596482671733
8.0,7.925343903109123,0.07465609689087671
8.5,7.4693363549184255,1.0306636450815745
37.0,36.4574902042346,0.5425097957653975
11.0,11.741900863082911,-0.7419008630829111
9.5,10.43118199027867,-0.9311819902786702
17.0,16.379351770683904,0.620648229316096
8.5,10.220529853316256,-1.7205298533162559
6.5,7.3475159732657405,-0.8475159732657405
19.5,17.660218000324747,1.8397819996752531
11.0,9.95114552568628,1.0488544743137194
8.5,6.00861500249996,2.49138499750004
52.0,52.7277089766026,-0.7277089766025995
7.0,6.757481159005667,0.2425188409943333
7.0,7.905300193553901,-0.9053001935539013
15.0,14.363851531051491,0.6361484689485088
6.5,9.62635134121042,-3.1263513412104196
12.0,7.495634599360677,4.504365400639323
7.0,8.247425167342735,-1.247425167342735
6.5,7.684028663158145,-1.184028663158145
8.0,6.477282762098988,1.5227172379010119
8.5,9.282103303867645,-0.782103303867645
21.0,16.697662858093643,4.3023371419063565
7.5,7.217680028781388,0.2823199712186124
5.5,6.7026702585570765,-1.2026702585570765
6.5,7.250045739735163,-0.750045739735163
7.5,5.5239850643456565,1.9760149356543435
6.0,7.293812813859793,-1.2938128138597929
7.0,8.275884283294097,-1.275884283294097
10.0,10.804430821717137,-0.804430821717137
6.0,7.8037816483333495,-1.8037816483333495
5.5,7.579633147265844,-2.0796331472658443
22.5,22.920753040567586,-0.4207530405675861
8.0,7.160025339148425,0.839974660851575
10.0,11.18181500590875,-1.1818150059087493
6.0,9.927168547379685,-3.9271685473796847
3.5,7.064422214786209,-3.564422214786209
6.0,7.020155318437304,-1.020155318437304
5.5,8.166747890951864,-2.6667478909518643
4.0,5.7706737149169705,-1.7706737149169705
8.5,10.095624148516661,-1.5956241485166611
6.0,6.670561063716562,-0.670561063716562
9.0,8.396065301178758,0.6039346988212415
52.0,49.60389039063203,2.3961096093679686
8.0,8.580372544408718,-0.5803725444087178
4.5,5.253775921305504,-0.753775921305504
11.5,7.313662911927578,4.186337088072422
52.0,55.06867588727421,-3.0686758872742104
8.5,13.908312477088066,-5.4083124770880655
18.0,18.999041687501084,-0.9990416875010837
19.0,19.558986737715543,-0.5589867377155429
5.5,5.960474107286329,-0.46047410728632876
52.0,50.80740333979544,1.1925966602045577
12.0,10.21459578238526,1.7854042176147402
7.0,6.6824966729035875,0.3175033270964125
10.5,13.265832507683108,-2.7658325076831076
6.5,6.881326948891711,-0.3813269488917106
